,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,target,x1_type2,x1_type3,x1_type4
5755,1555,755,0,1,0,251,12,0.0,0,49,0,19,0,0,75.8,1204,0,False,False,True
5756,2299,375,0,0,13,23,1249,0.0,17,24,3,366,0,0,50.1,1417,0,False,True,False
5757,7951,200,0,0,1,1,14,0.0,0,1,0,17,0,0,96.1,1099,1,False,False,False
5758,3811,200,0,0,6,5,806,0.0,8,14,1,240,0,0,138.2,18,0,False,True,False
5759,1384,584,0,0,4,4,190,0.0,3,4,1,1745,0,0,144.3,31,0,False,True,False
5760,1647,200,0,0,0,0,26,0.0,0,0,0,45,1,0,63.7,1148,0,False,True,False
5761,1154,375,0,0,0,0,13,0.0,0,207,0,9,0,0,120.4,1188,0,False,False,False
5762,6581,531,0,0,2,0,120,0.0,1,0,0,142,0,0,129.4,9,0,False,True,False
5763,2022,200,0,0,2,2,22,0.0,0,118,0,5,0,0,89.7,1203,0,False,False,False
5764,6270,200,0,0,0,0,6,0.0,0,0,0,5,0,0,72.0,23,0,True,False,False
5765,1179,375,0,0,1,2,123,0.0,1,0,0,42,0,0,147.4,29,0,False,True,False
5766,5084,200,0,0,2,4,182,0.0,2,8,1,57,0,0,140.3,106,0,False,True,False
5767,2183,200,0,0,0,0,4,0.0,0,261,0,1,0,0,113.4,1462,0,False,False,False
5768,7292,200,0,0,1,3,39,0.0,0,0,0,219,0,0,135.4,43,0,False,True,False
5769,2348,550,0,0,1,1,20,0.0,1,244,0,18,0,0,119.0,1340,0,False,False,False
5770,3273,200,0,0,1,1,8,0.0,0,0,0,7,0,0,64.5,259,0,True,False,False
5771,4426,200,0,0,1,2,126,0.0,3,3,0,107,0,0,180.2,38,0,False,True,False
5772,3235,200,0,0,7,5,62,0.0,1,55,0,23,0,0,131.7,1134,0,False,False,False
5773,6299,200,0,0,4,74,233,0.0,3,1,3,337,0,0,147.8,48,1,False,True,False
5774,1696,888,0,0,2,3,20,0.0,1,218,0,12,0,0,115.7,1239,1,False,False,False
5775,4168,200,0,0,2,1,19,0.0,0,141,0,12,0,0,110.4,1502,1,False,False,False
5776,1140,340,0,0,4,0,192,0.0,4,0,0,2065,0,0,131.4,18,0,False,True,False
5777,3099,200,0,0,0,2,18,0.0,0,34,0,14,0,0,67.4,1230,0,False,False,True
5778,1359,200,0,0,1,2,22,0.0,0,0,0,18,0,0,99.2,1200,0,False,False,False
5779,4589,200,0,0,0,12,78,0.0,1,0,0,20,0,0,60.9,1332,0,False,True,False
5780,1737,200,0,0,0,244,13,0.0,0,109,0,13,0,0,72.6,1036,0,False,False,True
5781,2047,200,0,0,1,1,21,0.0,0,38,0,11,0,0,94.9,938,0,False,False,False
5782,1714,200,0,0,1,5,34,0.0,0,169,0,27,0,0,131.7,1051,1,False,False,False
5783,12067,235,0,0,23,14,103,0.0,3,39,1,90,1,0,104.6,1078,1,False,False,False
5784,1131,331,0,0,0,25,37,0.0,1,3,0,5,0,0,86.3,925,0,False,False,False
5785,1368,200,0,1,6,1,182,0.0,2,2,1,1018,1,0,145.8,51,0,False,True,False
5786,1699,550,1,0,3,36,52,0.0,2,15,1,19,0,0,89.5,1131,0,False,False,False
5787,1170,370,0,0,0,3,16,0.0,0,2,0,0,0,0,93.6,1100,0,False,False,False
5788,1287,487,0,0,2,60,449,0.0,12,7,1,282,0,0,58.3,1136,0,False,True,False
5789,1327,200,0,0,2,10,391,0.0,3,3,0,469,0,0,58.2,1315,0,False,True,False
5790,1715,200,0,0,4,2,19,0.0,0,185,0,15,0,0,127.0,1147,0,False,False,False
5791,1452,652,0,0,0,2,81,0.0,0,8,0,39,0,0,141.3,22,0,False,True,False
5792,3436,200,0,0,15,5,1528,0.0,20,1,4,1476,44,10,129.1,14,0,False,True,False
5793,3819,200,0,0,0,3,3,0.0,0,0,0,9,0,0,55.6,423,0,True,False,False
5794,1360,375,0,0,2,3,14,0.0,0,247,0,15,0,0,123.6,1386,0,False,False,False
5795,5396,200,0,0,3,19,196,0.0,3,1,1,837,0,0,138.9,23,1,False,True,False
5796,1716,916,0,0,0,172,3,0.0,0,0,0,15,0,0,45.2,679,0,True,False,False
5797,4040,200,0,0,7,29,258,0.0,7,0,2,8028,0,0,188.9,39,0,False,True,False
5798,1399,200,0,0,0,6,71,0.0,0,0,0,77,0,0,129.7,44,0,False,True,False
5799,1527,368,0,0,0,3,15,0.0,3,3,0,28,0,0,61.2,619,0,False,False,True
5800,2400,200,0,0,0,116,79,0.0,0,0,0,20,0,0,57.0,353,0,True,False,False
5801,5615,756,0,0,1,80,37,0.0,0,0,0,7,0,0,54.9,295,0,True,False,False
5802,1372,572,0,0,5,1,167,0.0,3,0,1,244,0,0,146.5,13,0,False,True,False
5803,4469,200,0,0,2,0,223,0.0,2,0,0,255,0,0,274.9,30,0,False,True,False
5804,3084,200,0,0,2,71,74,0.0,2,0,1,23,0,0,177.9,51,0,False,True,False
5805,4498,200,0,0,1,2,13,0.0,1,1,0,18,0,0,94.2,1254,0,False,False,False
5806,2568,602,0,0,1,0,123,0.0,0,0,0,100,0,0,128.1,8,0,False,True,False
5807,1000,200,0,0,14,1,144,0.0,2,3,0,326,0,0,149.8,58,0,False,True,False
5808,3592,718,0,0,2,34,194,0.0,2,0,0,87,0,0,117.1,44,1,False,True,False
5809,2432,1651,0,0,3,2,22,0.0,0,22,1,0,0,0,97.9,942,0,False,False,False
5810,1182,375,0,0,0,6,2,0.0,0,0,0,7,0,0,46.0,617,0,True,False,False
5811,2785,200,0,0,0,130,22,0.0,4,3,0,27,0,0,62.7,1073,0,False,False,True
5812,1725,900,0,0,0,9,5,0.0,0,0,0,5,0,0,55.4,453,0,True,False,False
5813,7705,200,0,0,10,270,1632,0.0,48,3,0,4557,0,0,49.3,1037,0,False,True,False
5814,1287,487,0,0,0,199,36,0.0,0,0,0,8,0,0,43.9,710,0,True,False,False
5815,1735,568,0,0,0,0,0,0.0,0,0,0,5,0,0,70.8,6,0,True,False,False
5816,6929,200,0,0,2,24,19,0.0,2,0,0,22,0,0,86.4,999,0,False,False,False
5817,1977,200,0,0,0,1,10,0.0,0,62,0,5,0,0,77.5,1235,0,False,False,True
5818,3810,200,0,1,0,3,65,0.0,1,3,0,105,0,0,150.2,29,0,False,True,False
5819,2742,375,0,0,7,1,237,0.0,7,0,0,1002,0,0,143.6,23,0,False,True,False
5820,1750,900,0,8,310,119,4302,12.1,877,0,84,14906,403,14,348.4,409,0,False,True,False
5821,3947,200,0,0,0,2,14,0.0,0,284,0,23,0,0,82.8,1452,0,False,False,True
5822,2017,200,0,0,3,0,371,0.0,5,0,1,14244,1,0,128.3,6,0,False,True,False
5823,2440,200,0,0,0,0,33,0.0,0,0,0,133,0,0,131.3,13,0,False,True,False
5824,1695,200,0,0,1,2,66,0.0,1,0,0,23,0,0,147.0,21,0,False,True,False
5825,5762,200,0,0,1,3,81,0.0,1,2,1,208,0,0,144.3,82,0,False,True,False
5826,1891,200,0,0,0,0,8,0.0,0,4,0,5,0,0,70.8,1169,0,False,False,True
5827,4159,200,0,0,5,15,520,0.0,6,9,0,421,0,0,70.8,1470,0,False,True,False
5828,4514,200,0,0,0,13,95,0.0,7,2,0,69,0,0,64.1,1212,0,False,True,False
5829,2397,200,0,0,28,118,1671,0.0,22,6,10,2197,5,0,144.4,109,0,False,True,False
5830,2208,708,0,0,2,41,66,0.0,2,47,1,5,1,0,101.2,1336,0,False,False,False
5831,3122,200,0,0,2,100,399,0.0,7,6,1,516,0,0,146.6,115,1,False,True,False
5832,1382,582,0,0,0,2,30,0.0,0,0,0,32,0,0,125.4,17,0,False,True,False
5833,1366,200,0,0,0,4,59,0.0,0,0,0,94,0,0,136.7,26,0,False,True,False
5834,2164,550,0,0,2,3,18,0.0,1,233,0,17,0,1,117.7,1294,1,False,False,False
5835,1719,200,0,0,0,16,60,0.0,1,0,0,29,0,0,43.4,122,0,True,False,False
5836,5207,200,0,0,0,13,106,0.0,4,0,0,118,0,0,115.8,1242,0,False,True,False
5837,1154,354,0,0,0,16,69,0.0,0,0,0,38,0,0,134.4,43,0,False,True,False
5838,1679,200,0,0,1,262,138,0.0,1,0,0,37,0,0,43.1,507,0,True,False,False
5839,1431,291,0,0,8,13,101,0.0,2,101,1,118,0,0,113.5,1238,0,False,False,False
5840,3876,1021,0,0,0,3,26,0.0,0,15,0,5,0,0,97.3,1036,0,False,False,False
5841,1406,606,0,0,3,2,14,0.0,0,123,0,13,0,0,109.8,1432,0,False,False,False
5842,2787,550,0,0,1,1,12,0.0,0,207,0,19,0,0,98.5,1263,0,False,False,False
5843,1643,200,0,0,2,0,101,0.0,2,0,0,154,0,0,132.8,21,0,False,True,False
5844,1344,544,0,0,0,299,11,0.0,1,7,0,6,0,0,73.3,1352,0,False,False,True
5845,4278,613,0,0,8,6,358,0.0,8,8,0,547,0,0,48.7,1319,0,False,True,False
5846,2443,200,0,0,1,195,228,0.0,2,0,0,27,0,0,44.4,435,0,True,False,False
5847,2402,550,0,0,2,22,22,0.0,1,20,1,15,0,0,84.0,1015,0,False,False,False
5848,1413,613,0,0,0,11,62,0.0,2,0,0,175,0,0,111.2,1552,0,False,True,False
5849,1356,200,0,0,0,0,89,0.0,1,0,0,1276,0,0,134.9,12,0,False,True,False
5850,3791,200,0,0,3,0,260,0.0,2,0,1,294,0,0,135.1,11,0,False,True,False
5851,1714,914,0,0,1,0,8,0.0,0,223,0,3,0,0,115.7,1273,0,False,False,False
5852,3661,200,0,0,2,2,788,0.0,5,0,0,207,0,0,139.3,8,0,False,True,False
5853,1639,200,0,0,6,8,1010,0.0,8,6,0,1458,0,0,62.7,1201,0,False,True,False
5854,1415,615,0,0,0,15,358,0.0,7,8,1,642,0,0,59.4,1240,0,False,True,False
5855,8742,550,0,0,0,262,5,0.0,1,1,0,12,0,0,41.7,1290,0,True,False,False
5856,4617,200,0,0,0,0,58,0.0,0,0,0,160,0,0,130.0,21,0,False,True,False
5857,1361,200,0,0,0,23,29,0.0,1,6,0,9,0,0,88.4,945,0,False,False,False
5858,5668,200,0,0,0,2,45,0.0,0,5,0,66,0,0,135.2,37,0,False,True,False
5859,1721,921,0,0,0,73,41,0.0,1,1,0,72,0,0,141.8,19,0,False,True,False
5860,1884,200,0,0,0,0,24,0.0,0,2,0,135,0,0,135.1,23,0,False,True,False
5861,1737,200,0,0,1,14,109,0.0,2,1,0,164,1,0,55.0,1106,0,False,True,False
5862,1695,522,1,0,5,12,270,0.0,5,2,1,2142,1,0,145.0,32,0,False,True,False
5863,3511,200,0,0,0,0,12,0.0,0,0,0,5,0,0,88.1,907,0,False,False,False
5864,5375,200,0,0,0,13,6,0.0,0,0,0,13,0,0,68.9,307,0,True,False,False
5865,1723,405,0,0,0,5,5,0.0,0,0,0,9,0,0,65.2,408,0,True,False,False
5866,10182,200,0,0,0,0,9,0.0,0,1,0,22,0,0,94.4,1238,0,False,False,True
5867,2169,1369,0,0,2,43,22,0.0,1,2,0,14,0,0,71.2,1019,0,False,False,False
5868,2138,200,0,0,2,22,37,0.0,2,2,0,5,0,0,80.9,1200,0,False,False,False
5869,1770,200,0,0,2,8,190,0.0,3,5,0,190,0,0,153.4,224,0,False,True,False
5870,4214,550,0,0,0,6,6,0.0,0,0,0,5,0,0,50.3,622,0,True,False,False
5871,3767,200,0,0,4,2,171,0.0,2,17,0,2441,0,0,139.6,107,0,False,True,False
5872,1750,200,0,0,1,1,34,0.0,0,19,0,16,0,0,65.8,529,0,False,False,False
5873,2929,200,0,0,0,74,11,0.0,0,3,0,27,0,0,68.8,592,0,False,False,True
5874,2438,200,0,0,2,15,29,0.0,2,7,0,7,0,0,91.4,1232,0,False,False,False
5875,4439,200,0,0,8,0,371,0.0,6,0,0,489,2,0,148.5,30,1,False,True,False
5876,3382,2582,0,0,0,82,0,0.0,0,0,0,4,0,0,45.9,621,0,True,False,False
5877,2094,200,0,0,2,3,262,0.0,2,6,0,165,0,0,142.0,94,0,False,True,False
5878,2381,200,0,0,2,0,257,0.4,2,0,0,334,0,0,193.2,84,0,True,False,False
5879,3933,1677,0,0,0,0,29,0.0,0,0,0,41,0,0,131.8,42,0,False,True,False
5880,3290,375,0,0,0,2,18,0.0,0,0,0,5,0,0,95.2,1052,0,False,False,False
5881,2508,200,0,0,0,0,41,0.0,0,0,0,143,0,0,133.4,4,0,False,True,False
5882,4005,200,0,0,1,4,12,0.0,1,2,0,18,0,0,110.6,1252,0,False,False,False
5883,1704,200,0,0,11,2,357,0.0,8,0,0,665,0,0,142.3,21,0,False,True,False
5884,2003,200,0,0,2,4,31,0.0,0,23,0,77,0,0,96.1,1340,0,False,False,False
5885,1354,550,1,0,8,5,39,0.0,0,178,0,11,0,0,141.1,1076,0,False,False,False
5886,1227,375,0,0,0,3,48,0.0,2,0,1,51,0,0,159.8,25,0,False,True,False
5887,2313,550,0,0,22,179,1182,0.0,14,0,7,1471,0,0,124.2,104,1,False,True,False
5888,8393,7200,0,0,0,2,10,0.0,0,119,0,9,0,0,98.6,1449,0,False,False,False
5889,3550,200,0,0,4,5,30,0.0,1,122,1,27,0,0,106.8,1225,1,False,False,False
5890,2087,200,0,3,158,45,5631,0.2,156,0,28,6608,150,5,577.9,29,0,False,True,False
5891,3639,2516,0,0,0,3,18,0.0,0,0,0,5,0,0,93.4,1026,0,False,False,False
5892,1735,550,0,0,2,13,27,0.0,2,6,0,7,0,0,87.3,991,0,False,False,False
5893,9425,200,0,0,0,2,2,0.0,0,0,0,6,0,0,43.9,631,0,True,False,False
5894,1347,396,0,0,8,1,363,0.0,5,3,0,538,0,0,153.3,46,0,False,True,False
5895,1355,200,0,1,4,15,26,0.0,1,79,0,21,1,1,68.9,808,0,False,False,False
5896,1728,200,0,0,1,0,15,0.0,0,0,0,7,0,0,94.8,1326,0,False,False,False
5897,5958,200,0,0,2,157,94,0.1,3,0,3,59,1,0,176.0,90,0,False,True,False
5898,1354,375,0,0,3,1,84,0.0,2,0,0,2330,0,0,126.3,22,0,False,True,False
5899,4593,200,0,0,4,0,76,0.0,0,0,0,363,0,0,129.5,3,1,False,True,False
5900,3132,200,0,0,0,5,3,0.0,0,0,0,7,0,0,45.2,685,0,True,False,False
5901,5546,200,0,0,1,2,68,0.0,1,0,0,55,0,0,142.0,23,0,False,True,False
5902,1455,200,0,0,0,4,7,0.0,0,0,0,11,0,0,59.5,421,0,True,False,False
5903,1354,200,0,0,3,3,242,0.0,4,2,0,819,5,0,94.4,70,0,False,True,False
5904,1692,375,0,0,2,4,193,0.0,2,0,0,42,0,0,152.4,19,0,False,True,False
5905,4176,200,0,0,1,9,18,0.0,0,0,0,33,0,0,99.7,1192,0,False,False,False
5906,5015,200,0,0,6,0,301,0.0,3,0,0,682,0,0,150.8,14,0,False,True,False
5907,1954,200,0,0,1,4,121,0.0,2,4,0,55,0,0,125.5,65,0,False,True,False
5908,2773,200,1,0,5,62,57,0.0,1,49,0,5,0,0,80.3,1295,0,False,False,False
5909,12732,200,0,0,0,7,58,0.0,4,0,2,66,0,0,148.0,204,1,False,True,False
5910,2369,200,0,0,9,25,581,0.0,10,1,1,105,1,0,187.8,36,0,False,True,False
5911,1631,200,0,0,0,8,4,0.0,0,270,0,5,0,0,114.8,1502,0,False,False,False
5912,3363,200,0,0,0,0,10,0.0,0,0,0,11,0,0,94.5,1178,0,False,False,False
5913,2150,200,0,0,0,42,59,0.0,6,0,0,65,0,0,58.1,1342,0,False,True,False
5914,3055,200,0,0,2,12,242,0.0,2,1,0,159,0,0,178.0,37,0,False,True,False
5915,1700,3702,0,0,3,18,257,0.0,2,3,2,291,2,0,123.6,32,1,False,True,False
5916,3043,200,0,0,4,35,44,0.0,2,46,0,13,0,0,85.2,1179,0,False,False,False
5917,1709,200,0,0,6,1,27,0.0,0,158,0,11,0,0,117.3,1000,0,False,False,False
5918,4927,200,2,0,2,1,130,0.0,2,0,1,371,0,0,144.0,13,0,False,True,False
5919,1390,200,0,0,21,52,933,0.0,16,2,5,2026,3,0,190.5,55,0,False,True,False
5920,2202,200,0,0,3,0,173,0.0,2,0,0,119,0,0,143.0,19,0,False,True,False
5921,2463,200,0,0,4,4,177,0.0,5,6,0,303,0,0,59.7,1262,0,False,True,False
5922,1672,872,1,1,1,3,345,0.0,2,0,0,5512,0,0,142.7,18,0,False,True,False
5923,1350,550,0,0,0,0,39,0.0,3,0,0,33,0,0,126.8,97,0,False,True,False
5924,1716,200,0,0,2,11,46,0.0,0,204,0,15,0,0,110.4,1359,0,False,False,False
5925,4014,200,0,0,1,1,91,0.0,2,0,0,382,0,0,92.8,1262,0,False,True,False
5926,1354,200,0,0,0,0,71,0.0,0,0,0,187,0,0,156.4,12,0,False,True,False
5927,1719,200,0,0,1,3,19,0.0,0,7,0,17,0,0,97.3,1223,1,False,False,False
5928,2229,405,0,0,1,6,10,0.0,0,0,0,37,0,0,47.3,650,0,True,False,False
5929,1494,200,0,0,4,17,281,0.0,3,1,1,357,0,0,129.0,14,0,False,True,False
5930,2344,200,0,0,0,0,15,0.0,0,2,0,15,0,0,87.6,1267,0,False,False,False
5931,2358,200,0,0,1,8,17,0.0,1,2,0,16,0,0,103.2,1218,0,False,False,False
5932,1823,200,0,0,0,0,57,0.0,0,0,0,276,0,0,150.7,13,0,False,True,False
5933,3154,613,0,0,1,28,29,0.0,0,219,0,11,0,0,111.6,1287,0,False,False,False
5934,1520,200,0,0,0,98,19,0.0,0,2,0,16,0,0,65.4,1162,0,False,False,True
5935,1667,200,0,0,0,1,18,0.0,0,9,0,13,0,0,108.5,1144,0,False,False,False
5936,1229,429,0,0,1,2,17,0.0,0,0,0,50,0,0,95.1,1387,0,False,False,False
5937,2467,811,0,0,0,28,92,0.0,6,0,2,223,0,0,110.1,1317,0,False,True,False
5938,3423,550,0,0,2,9,12,0.0,0,0,0,15,0,0,54.2,466,0,True,False,False
5939,3681,546,0,0,1,48,10,0.0,0,2,0,108,0,0,48.9,558,0,True,False,False
5940,7330,200,0,0,0,4,77,0.0,1,0,0,112,0,0,147.2,29,0,False,True,False
5941,1303,200,0,0,0,3,25,0.0,0,2,0,8,0,0,101.1,1280,0,False,False,False
5942,2443,200,0,0,2,1,8,0.0,0,178,0,4,0,0,121.5,1034,0,False,False,False
5943,1373,573,0,0,3,0,110,0.0,1,0,0,342,0,0,131.9,13,0,False,True,False
5944,2397,200,0,0,1,0,8,0.0,0,23,0,10,0,0,95.9,1337,0,False,False,False
5945,1703,903,0,0,3,13,278,0.0,2,1,0,105,0,0,161.0,41,0,False,True,False
5946,1766,200,0,0,1,0,117,0.0,0,0,0,156,0,0,160.2,8,0,False,True,False
5947,2423,571,0,0,2,8,14,0.0,0,0,0,11,0,0,249.6,258,0,False,True,False
5948,4880,550,0,0,1,2,22,0.0,0,2,0,13,0,0,95.8,1431,0,False,False,False
5949,1387,200,0,0,0,96,1,0.0,0,0,0,11,0,0,45.4,623,1,True,False,False
5950,3132,200,0,0,0,7,7,0.0,0,0,0,9,0,0,68.0,304,0,True,False,False
5951,2841,200,0,0,0,85,16,0.0,7,15,0,7,0,0,58.4,791,1,False,False,True
5952,4770,200,0,0,0,8,12,0.0,0,0,0,54,0,0,68.6,304,0,True,False,False
5953,2953,200,0,0,4,0,345,0.0,2,0,0,317,0,0,151.0,20,0,False,True,False
5954,3088,200,0,0,7,6,78,0.0,1,15,1,5,0,0,100.0,1260,0,False,False,False
5955,1381,200,0,0,3,9,200,0.0,10,4,0,210,0,0,71.1,1327,0,False,True,False
5956,3470,1009,0,0,0,0,0,0.0,0,0,0,5,0,0,142.5,33,0,False,True,False
5957,4512,200,0,0,0,1,20,0.0,0,40,0,10,0,0,102.7,1098,0,False,False,False
5958,1344,200,0,0,1,359,18,0.0,1,1,0,13,0,0,56.3,1100,0,False,False,True
5959,3340,440,0,0,0,10,4,0.0,0,0,0,20,0,0,45.6,552,0,True,False,False
5960,2407,200,0,0,0,270,86,0.0,1,1,1,17,0,0,43.4,602,0,True,False,False
5961,1342,550,0,0,0,0,68,0.0,0,16,0,20,0,0,128.4,11,0,False,True,False
5962,11003,200,0,0,4,34,275,0.5,4,0,0,191,0,0,137.3,22,1,False,True,False
5963,1168,368,0,0,2,3,26,0.0,1,34,0,4,0,0,95.7,938,0,False,False,False
5964,1427,627,0,0,3,3,141,0.0,2,1,1,586,0,0,154.9,31,0,False,True,False
5965,5724,4400,0,0,1,2,68,0.0,2,0,0,94,0,0,138.0,31,0,False,True,False
5966,6581,1581,0,0,0,8,59,0.0,1,1,0,92,0,0,109.3,1402,0,False,True,False
5967,3775,200,0,0,3,7,203,0.0,2,0,0,129,0,0,144.3,17,1,False,True,False
5968,1327,200,0,0,2,4,26,0.0,0,49,0,20,0,0,110.9,1045,0,False,False,False
5969,2061,1261,0,0,0,108,48,0.0,0,1,0,28,0,0,65.0,247,0,True,False,False
5970,294451,200,0,0,0,0,123,0.0,1,0,0,513,0,0,141.3,16,0,False,True,False
5971,2603,403,0,0,0,8,7,0.0,0,0,0,7,0,0,45.9,719,0,True,False,False
5972,1711,343,0,0,0,0,15,0.0,0,40,0,5,0,0,91.8,1045,0,False,False,False
5973,2852,200,0,0,0,16,2,0.0,0,0,0,5,0,0,63.6,753,1,True,False,False
5974,2236,200,0,0,0,3,5,0.0,0,0,0,5,0,0,57.4,428,0,True,False,False
5975,1244,444,0,0,2,0,194,0.0,1,0,0,119,0,0,144.9,12,0,False,True,False
5976,1749,597,0,0,1,0,173,0.0,1,0,1,4267,2,0,131.8,4,0,False,True,False
5977,4264,531,0,0,0,1,44,0.0,1,0,0,120,0,0,94.0,1128,0,False,True,False
5978,8242,200,0,0,1,2,19,0.0,0,178,0,19,0,0,114.1,1079,0,False,False,False
5979,1454,200,0,0,0,1,8,0.0,0,253,0,13,0,0,116.0,1318,0,False,False,False
5980,2442,550,0,1,4,1,80,0.0,3,1,1,322,0,0,201.6,20,0,False,True,False
5981,1181,381,0,0,2,2,20,0.0,0,262,0,7,0,0,116.6,1471,0,False,False,False
5982,3641,200,0,0,0,1,17,0.0,1,0,0,12,0,0,134.4,76,0,False,True,False
5983,1436,200,0,0,0,0,13,0.0,0,18,0,4,0,0,80.6,1066,0,False,False,True
5984,1704,200,0,0,4,56,137,0.0,4,1,2,46,0,0,121.7,54,0,False,True,False
5985,3125,200,0,0,0,333,12,0.0,1,127,0,16,0,0,82.3,1321,0,False,False,True
5986,2803,200,0,0,3,2,134,0.0,4,2,0,285,0,0,57.8,1258,0,False,True,False
5987,8022,200,0,0,0,11,141,0.0,1,1,0,28,0,0,119.3,89,1,False,True,False
5988,2990,455,0,0,2,2,14,0.0,0,0,0,17,0,0,102.5,891,0,False,False,False
5989,3088,550,0,0,0,107,77,0.0,1,4,1,196,0,0,137.7,49,0,False,True,False
5990,4178,200,0,0,0,4,2,0.0,0,0,0,45,0,0,44.7,706,0,True,False,False
5991,2571,550,0,0,2,6,358,0.0,16,8,1,28,0,0,143.1,102,0,False,True,False
5992,2820,200,0,0,0,0,58,0.0,0,0,0,156,0,0,146.3,99,0,False,True,False
5993,1396,596,0,0,0,0,34,0.0,0,8,0,45,0,0,132.6,61,0,False,True,False
5994,1396,596,0,0,0,3,6,0.0,0,42,0,10,0,0,71.6,1143,0,False,False,True
5995,2701,200,0,0,0,436,20,0.0,0,152,0,18,0,0,80.3,1075,0,False,False,True
5996,3701,200,0,0,4,5,72,0.0,2,52,0,19,0,0,104.9,1284,0,False,False,False
5997,1630,830,0,0,0,6,20,0.0,0,0,0,10,0,0,181.9,95,0,False,True,False
5998,1382,582,0,0,0,2,67,0.0,0,0,0,43,0,0,137.5,77,0,False,True,False
5999,2794,200,0,0,1,3,27,0.0,1,238,1,14,0,0,124.1,1265,0,False,False,False
6000,6990,593,0,0,2,5,20,0.0,0,0,0,5,0,0,68.5,132,0,True,False,False
6001,3499,200,0,0,0,11,15,0.0,0,0,0,9,0,0,43.9,620,0,True,False,False
6002,2825,200,0,0,0,5,7,0.0,0,0,0,11,0,0,43.4,651,0,True,False,False
6003,3080,200,0,0,0,0,86,0.0,0,0,0,5,0,0,137.0,47,0,False,True,False
6004,3851,200,0,0,0,111,7,0.0,0,0,0,5,0,0,44.6,718,0,True,False,False
6005,1674,550,0,0,1,2,16,0.0,1,1,0,22,0,0,108.0,1309,0,False,False,False
6006,2901,200,0,0,0,0,63,0.0,0,0,0,126,0,0,137.5,10,0,False,True,False
6007,2488,1688,0,0,1,0,91,0.0,1,0,0,2095,0,0,136.9,5,1,False,True,False
6008,4159,200,0,0,1,112,96,0.0,2,0,1,176,0,0,137.5,36,0,False,True,False
6009,5412,471,0,0,0,2,6,0.0,0,30,0,8,0,0,79.7,1010,0,False,False,True
6010,4486,200,0,0,0,2,28,0.0,0,5,0,14,0,0,91.6,1247,0,False,False,False
6011,5218,200,0,0,0,9,39,0.0,0,0,0,9,0,0,165.6,55,0,False,True,False
6012,1735,900,0,0,2,4,35,0.0,0,2,0,15,0,0,96.2,1018,0,False,False,False
6013,4630,200,0,0,0,12,19,0.0,0,0,0,15,0,0,91.4,994,0,False,False,False
6014,1382,200,0,0,4,7,331,0.0,4,6,1,325,0,0,54.6,1346,1,False,True,False
6015,2087,200,0,0,0,24,91,0.0,0,0,0,107,0,0,157.1,39,0,False,True,False
6016,3755,200,0,0,2,36,46,0.0,3,36,0,8,0,0,89.5,1091,0,False,False,False
6017,1000,200,0,0,2,2,264,0.0,17,7,0,83,0,0,131.2,141,0,False,True,False
6018,2099,200,0,0,0,140,2,0.0,0,0,0,9,0,0,44.4,765,0,True,False,False
6019,1487,200,0,0,0,4,21,0.0,0,0,0,11,0,0,137.4,6,0,False,True,False
6020,2030,232,0,0,0,34,49,0.0,1,1,0,47,0,0,110.1,1433,0,False,True,False
6021,1419,200,0,0,2,3,68,0.0,1,45,0,51,0,0,109.4,1150,0,False,False,False
6022,6275,200,0,0,6,0,201,0.0,2,0,0,294,0,0,142.7,11,0,False,True,False
6023,2494,200,0,0,2,3,27,0.0,0,2,0,13,0,0,98.8,1080,0,False,False,False
6024,4992,200,0,0,6,1,813,0.0,8,0,1,533,23,2,134.8,32,0,False,True,False
6025,3097,200,0,0,0,7,39,0.0,0,1,0,15,0,0,151.6,31,0,False,True,False
6026,2606,874,0,1,10,37,537,0.3,9,1,2,122,1,0,130.7,33,1,False,True,False
6027,1743,200,0,0,0,0,57,0.0,0,0,0,106,0,0,132.5,17,0,False,True,False
6028,2186,564,0,0,0,19,266,0.0,5,0,0,721,0,0,114.0,1398,0,False,True,False
6029,1357,200,0,0,0,10,66,0.0,0,0,0,25,0,0,147.5,21,0,False,True,False
6030,2213,200,0,0,0,0,7,0.0,0,40,0,5,0,0,107.7,855,0,False,False,False
6031,2457,200,0,0,1,4,7,0.0,0,2,0,5,0,0,46.4,712,1,True,False,False
6032,3454,2654,0,0,2,0,94,0.0,1,1,1,127,0,0,128.9,16,0,False,True,False
6033,2415,1615,0,0,6,19,553,0.0,3,0,2,769,4,0,132.5,23,0,False,True,False
6034,1748,200,0,0,21,5,1824,0.7,22,1,1,2219,29,1,151.4,10,0,False,True,False
6035,2312,200,0,0,4,6,200,0.0,4,1,1,4801,0,0,145.7,28,0,False,True,False
6036,1237,437,0,0,1,4,23,0.0,1,88,0,19,0,0,104.1,1431,0,False,False,False
6037,8439,200,0,0,0,12,2,0.0,0,0,0,5,0,0,60.5,338,1,True,False,False
6038,1702,200,0,0,1,0,81,0.0,0,1,0,90,0,0,136.6,7,0,False,True,False
6039,1193,393,0,0,0,248,61,0.0,1,0,0,7,0,0,43.1,613,0,True,False,False
6040,4124,200,0,0,3,2,411,0.0,4,0,0,313,2,0,155.4,15,0,False,True,False
